created_at,entry_id,field1,field2,field3,field4,field5,field6,latitude,longitude,elevation,status
2020-09-12 14:42:18 KST,1353,26.77,59.37,1012.31,5,11,12,,,,
2020-09-12 14:47:20 KST,1354,26.61,59.84,1012.30,6,8,8,,,,
2020-09-12 14:52:21 KST,1355,26.59,59.68,1012.29,4,7,7,,,,
2020-09-12 14:57:22 KST,1356,26.54,60.10,1012.26,4,6,6,,,,
2020-09-12 15:02:24 KST,1357,26.45,61.00,1012.26,3,7,7,,,,
2020-09-12 15:07:25 KST,1358,26.45,60.57,1012.23,4,6,6,,,,
2020-09-12 15:12:26 KST,1359,26.57,61.78,1012.21,5,8,9,,,,
2020-09-12 15:17:28 KST,1360,26.63,60.49,1012.27,4,6,6,,,,
2020-09-12 15:22:29 KST,1361,26.65,61.74,1012.34,4,7,7,,,,
2020-09-12 15:27:30 KST,1362,26.47,61.63,1012.34,3,7,7,,,,
2020-09-12 15:32:32 KST,1363,26.31,62.33,1012.33,5,8,8,,,,
2020-09-12 15:37:33 KST,1364,26.16,63.32,1012.37,4,8,8,,,,
2020-09-12 15:42:35 KST,1365,26.06,64.17,1012.43,4,7,7,,,,
2020-09-12 15:47:36 KST,1366,25.95,64.73,1012.53,5,7,7,,,,
2020-09-12 15:52:37 KST,1367,26.18,66.54,1012.45,6,10,10,,,,
2020-09-12 15:57:39 KST,1368,26.41,65.83,1012.47,4,7,8,,,,
2020-09-12 16:02:40 KST,1369,26.47,65.26,1012.53,6,9,9,,,,
2020-09-12 16:07:42 KST,1370,26.57,65.30,1012.54,6,9,9,,,,
2020-09-12 16:12:43 KST,1371,26.74,65.72,1012.55,5,9,9,,,,
2020-09-12 16:17:45 KST,1372,26.82,64.77,1012.51,5,7,7,,,,
2020-09-12 16:22:47 KST,1373,26.75,64.61,1012.54,5,8,8,,,,
2020-09-12 16:27:49 KST,1374,26.56,64.62,1012.57,5,9,9,,,,
2020-09-12 16:32:50 KST,1375,26.37,65.80,1012.58,6,9,9,,,,
2020-09-12 16:37:52 KST,1376,26.36,66.17,1012.66,6,10,11,,,,
2020-09-12 16:42:53 KST,1377,26.38,66.01,1012.68,6,8,8,,,,
2020-09-12 16:47:54 KST,1378,26.30,68.00,1012.70,6,10,10,,,,
2020-09-12 16:52:55 KST,1379,26.32,67.83,1012.76,6,9,9,,,,
2020-09-12 16:57:57 KST,1380,26.23,67.25,1012.83,6,10,11,,,,
2020-09-12 17:02:59 KST,1381,26.05,67.78,1012.90,6,10,10,,,,
2020-09-12 17:08:00 KST,1382,25.97,69.21,1012.88,7,11,11,,,,
2020-09-12 17:13:02 KST,1383,25.87,69.21,1012.93,6,15,16,,,,
2020-09-12 17:18:04 KST,1384,25.66,69.93,1012.95,7,9,9,,,,
2020-09-12 17:23:05 KST,1385,25.45,69.80,1012.96,6,11,13,,,,
2020-09-12 17:28:06 KST,1386,25.34,69.94,1012.96,5,7,8,,,,
2020-09-12 17:33:08 KST,1387,25.30,69.84,1013.03,10,14,15,,,,
2020-09-12 17:38:09 KST,1388,25.15,69.78,1013.06,4,5,5,,,,
2020-09-12 17:43:10 KST,1389,24.94,70.12,1013.10,3,5,5,,,,
2020-09-12 17:48:12 KST,1390,24.80,70.86,1013.22,3,4,4,,,,
2020-09-12 17:53:13 KST,1391,24.72,71.28,1013.31,4,8,9,,,,
2020-09-12 17:58:15 KST,1392,24.83,70.55,1013.35,3,6,6,,,,
2020-09-12 18:03:16 KST,1393,24.90,70.78,1013.46,3,6,6,,,,
2020-09-12 18:08:18 KST,1394,24.78,72.12,1013.43,4,7,7,,,,
2020-09-12 18:13:19 KST,1395,24.63,71.49,1013.49,4,7,7,,,,
2020-09-12 18:18:20 KST,1396,24.46,71.38,1013.52,3,6,6,,,,
2020-09-12 18:23:22 KST,1397,24.50,71.13,1013.56,5,8,9,,,,
2020-09-12 18:28:24 KST,1398,24.53,71.92,1013.56,3,4,4,,,,
2020-09-12 18:33:25 KST,1399,24.49,71.33,1013.63,4,7,7,,,,
2020-09-12 18:38:27 KST,1400,24.56,70.81,1013.58,3,5,6,,,,
2020-09-12 18:43:28 KST,1401,24.57,69.98,1013.71,4,6,6,,,,
2020-09-12 18:48:30 KST,1402,24.57,70.18,1013.79,4,6,6,,,,
2020-09-12 18:53:32 KST,1403,24.62,70.74,1013.73,5,9,10,,,,
2020-09-12 18:58:34 KST,1404,24.57,70.51,1013.78,4,10,12,,,,
2020-09-12 19:03:35 KST,1405,24.54,70.30,1013.83,5,6,6,,,,
2020-09-12 19:08:37 KST,1406,24.56,69.09,1013.87,5,7,8,,,,
2020-09-12 19:13:39 KST,1407,24.54,68.27,1013.83,4,6,7,,,,
2020-09-12 19:18:40 KST,1408,24.44,68.30,1013.82,3,5,5,,,,
2020-09-12 19:23:42 KST,1409,24.36,69.06,1013.89,4,6,6,,,,
2020-09-12 19:28:43 KST,1410,24.33,66.19,1014.01,2,3,4,,,,
2020-09-12 19:33:44 KST,1411,24.23,67.07,1014.03,2,2,2,,,,
2020-09-12 19:38:46 KST,1412,24.25,66.13,1014.04,2,3,3,,,,
2020-09-12 19:43:47 KST,1413,24.20,65.49,1014.05,2,4,4,,,,
2020-09-12 19:48:49 KST,1414,24.14,64.82,1014.07,2,2,2,,,,
2020-09-12 19:53:50 KST,1415,24.13,64.29,1014.14,2,3,3,,,,
2020-09-12 19:58:52 KST,1416,24.14,64.50,1014.14,2,3,3,,,,
2020-09-12 20:03:54 KST,1417,24.19,63.75,1014.20,3,3,4,,,,
2020-09-12 20:08:55 KST,1418,24.15,63.42,1014.28,1,2,2,,,,
2020-09-12 20:13:57 KST,1419,24.10,64.69,1014.26,2,3,4,,,,
2020-09-12 20:18:58 KST,1420,24.02,63.76,1014.29,1,2,2,,,,
2020-09-12 20:24:00 KST,1421,24.10,64.25,1014.30,3,4,5,,,,
2020-09-12 20:29:01 KST,1422,24.13,64.21,1014.43,1,2,2,,,,
2020-09-12 20:34:03 KST,1423,24.11,63.33,1014.41,1,2,2,,,,
2020-09-12 20:39:04 KST,1424,24.04,63.93,1014.46,0,1,1,,,,
2020-09-12 20:44:05 KST,1425,23.97,64.20,1014.54,0,1,1,,,,
2020-09-12 20:49:07 KST,1426,24.06,64.74,1014.62,5,7,8,,,,
2020-09-12 20:54:09 KST,1427,24.08,64.51,1014.66,3,6,6,,,,
2020-09-12 20:59:10 KST,1428,23.98,67.10,1014.68,4,6,6,,,,
2020-09-12 21:04:11 KST,1429,23.81,65.78,1014.70,2,4,4,,,,
2020-09-12 21:09:13 KST,1430,23.70,66.65,1014.74,3,4,4,,,,
2020-09-12 21:14:14 KST,1431,23.60,67.00,1014.68,2,4,5,,,,
2020-09-12 21:19:16 KST,1432,23.52,67.37,1014.67,2,3,4,,,,
2020-09-12 21:24:17 KST,1433,23.40,67.98,1014.61,3,8,10,,,,
2020-09-12 21:29:19 KST,1434,23.33,68.22,1014.61,2,7,7,,,,
2020-09-12 21:34:21 KST,1435,23.35,67.99,1014.60,2,3,5,,,,
2020-09-12 21:39:22 KST,1436,23.31,66.38,1014.59,1,3,3,,,,
2020-09-12 21:44:23 KST,1437,23.34,65.93,1014.60,2,3,3,,,,
2020-09-12 21:49:25 KST,1438,23.30,65.78,1014.59,3,5,5,,,,
2020-09-12 21:54:27 KST,1439,23.20,65.24,1014.56,0,1,1,,,,
2020-09-12 21:59:28 KST,1440,23.12,65.55,1014.53,1,3,3,,,,
2020-09-12 22:04:29 KST,1441,23.05,66.19,1014.56,2,3,3,,,,
2020-09-12 22:09:31 KST,1442,23.00,66.46,1014.53,3,4,5,,,,
2020-09-12 22:14:33 KST,1443,23.00,65.68,1014.53,0,1,1,,,,
2020-09-12 22:19:34 KST,1444,22.95,64.73,1014.49,1,2,2,,,,
2020-09-12 22:24:36 KST,1445,22.88,65.27,1014.46,1,2,2,,,,
2020-09-12 22:29:37 KST,1446,22.86,65.04,1014.44,1,2,2,,,,
2020-09-12 22:34:39 KST,1447,22.77,65.09,1014.39,1,2,2,,,,
2020-09-12 22:39:40 KST,1448,22.74,65.90,1014.38,3,7,7,,,,
2020-09-12 22:44:41 KST,1449,22.71,64.92,1014.47,1,3,3,,,,
2020-09-12 22:54:48 KST,1450,23.29,71.70,1014.50,1,2,3,,,,
2020-09-12 22:59:50 KST,1451,23.75,66.95,1014.42,1,2,3,,,,
2020-09-12 23:04:52 KST,1452,23.77,63.86,1014.43,1,3,3,,,,
2020-09-12 23:09:53 KST,1453,23.67,62.36,1014.36,0,1,1,,,,
2020-09-12 23:14:54 KST,1454,23.56,60.97,1014.32,0,1,2,,,,
2020-09-12 23:19:56 KST,1455,23.33,60.88,1014.31,0,2,2,,,,
2020-09-12 23:24:57 KST,1456,23.28,60.86,1014.30,0,1,2,,,,
2020-09-12 23:29:59 KST,1457,23.29,60.42,1014.25,0,1,1,,,,
2020-09-12 23:35:00 KST,1458,23.28,59.87,1014.22,0,1,1,,,,
2020-09-12 23:40:02 KST,1459,23.02,62.43,1014.27,0,1,1,,,,
2020-09-12 23:45:03 KST,1460,22.66,63.38,1014.23,0,1,3,,,,
2020-09-12 23:50:05 KST,1461,22.55,63.75,1014.22,0,1,2,,,,
2020-09-12 23:55:06 KST,1462,22.49,63.70,1014.27,0,1,1,,,,
2020-09-13 00:00:08 KST,1463,22.42,63.74,1014.26,0,0,0,,,,
2020-09-13 00:05:09 KST,1464,22.48,63.70,1014.30,0,2,2,,,,
2020-09-13 00:10:11 KST,1465,22.34,63.65,1014.27,0,1,1,,,,
2020-09-13 00:15:12 KST,1466,22.28,63.77,1014.28,0,0,1,,,,
2020-09-13 00:20:14 KST,1467,22.28,63.65,1014.30,0,1,3,,,,
2020-09-13 00:25:15 KST,1468,22.17,63.74,1014.30,0,1,1,,,,
2020-09-13 00:30:17 KST,1469,22.16,64.65,1014.37,0,1,1,,,,
2020-09-13 00:35:18 KST,1470,22.22,63.96,1014.36,0,0,0,,,,
2020-09-13 00:40:20 KST,1471,22.20,64.23,1014.35,0,1,1,,,,
2020-09-13 00:45:21 KST,1472,22.18,64.19,1014.30,0,1,1,,,,
2020-09-13 00:50:23 KST,1473,22.14,64.44,1014.28,0,1,1,,,,
2020-09-13 00:55:24 KST,1474,22.07,64.83,1014.31,1,2,2,,,,
2020-09-13 01:00:26 KST,1475,21.97,64.99,1014.30,1,1,1,,,,
2020-09-13 01:05:27 KST,1476,21.92,65.59,1014.33,1,1,3,,,,
2020-09-13 01:10:30 KST,1477,21.90,66.49,1014.38,0,1,1,,,,
2020-09-13 01:15:31 KST,1478,21.95,66.05,1014.42,0,1,2,,,,
2020-09-13 01:20:33 KST,1479,21.87,66.07,1014.50,0,1,1,,,,
2020-09-13 01:25:34 KST,1480,21.80,66.44,1014.46,0,1,2,,,,
2020-09-13 01:30:36 KST,1481,21.91,66.39,1014.51,1,3,3,,,,
2020-09-13 01:35:38 KST,1482,21.71,65.93,1014.52,0,1,1,,,,
2020-09-13 01:40:39 KST,1483,21.70,66.03,1014.58,1,2,2,,,,
2020-09-13 01:45:41 KST,1484,21.78,65.50,1014.59,0,0,0,,,,
2020-09-13 01:50:42 KST,1485,21.83,65.27,1014.58,1,1,3,,,,
2020-09-13 01:55:44 KST,1486,21.84,65.34,1014.57,1,2,2,,,,
2020-09-13 02:00:45 KST,1487,21.71,65.76,1014.66,0,2,4,,,,
2020-09-13 02:05:47 KST,1488,21.78,65.70,1014.64,0,1,1,,,,
2020-09-13 02:10:48 KST,1489,21.85,65.09,1014.66,1,1,2,,,,
2020-09-13 02:15:50 KST,1490,21.81,65.23,1014.66,0,1,1,,,,
2020-09-13 02:20:51 KST,1491,21.87,65.01,1014.65,0,1,1,,,,
2020-09-13 02:25:53 KST,1492,21.87,64.66,1014.59,0,0,0,,,,
2020-09-13 02:30:54 KST,1493,21.90,64.82,1014.60,0,1,1,,,,
2020-09-13 02:35:56 KST,1494,21.86,64.48,1014.56,0,0,0,,,,
2020-09-13 02:40:57 KST,1495,21.91,64.44,1014.64,0,1,1,,,,
2020-09-13 02:45:59 KST,1496,21.80,64.86,1014.59,0,0,0,,,,
2020-09-13 02:51:00 KST,1497,21.77,64.97,1014.59,0,1,1,,,,
2020-09-13 02:56:02 KST,1498,21.89,64.62,1014.58,0,1,1,,,,
2020-09-13 03:01:04 KST,1499,21.88,64.63,1014.62,0,1,1,,,,
2020-09-13 03:06:05 KST,1500,21.72,65.13,1014.64,1,2,2,,,,
2020-09-13 03:11:07 KST,1501,21.70,65.50,1014.69,0,1,1,,,,
2020-09-13 03:16:08 KST,1502,21.70,65.67,1014.66,0,0,0,,,,
2020-09-13 03:21:10 KST,1503,21.69,66.05,1014.65,1,2,2,,,,
2020-09-13 03:26:11 KST,1504,21.61,66.35,1014.64,0,1,1,,,,
2020-09-13 03:31:13 KST,1505,21.55,67.05,1014.62,0,1,2,,,,
2020-09-13 03:36:14 KST,1506,21.45,67.39,1014.60,5,8,8,,,,
2020-09-13 03:41:16 KST,1507,21.42,67.33,1014.52,0,2,2,,,,
2020-09-13 03:46:17 KST,1508,21.42,67.17,1014.50,1,2,3,,,,
2020-09-13 03:51:19 KST,1509,21.41,67.62,1014.48,0,1,1,,,,
2020-09-13 03:56:20 KST,1510,21.58,67.23,1014.45,1,2,2,,,,
2020-09-13 04:01:22 KST,1511,21.61,67.20,1014.47,1,2,3,,,,
2020-09-13 04:06:23 KST,1512,21.44,67.60,1014.48,0,2,4,,,,
2020-09-13 04:11:25 KST,1513,21.32,67.01,1014.46,1,2,3,,,,
2020-09-13 04:16:27 KST,1514,21.26,67.10,1014.53,1,2,4,,,,
2020-09-13 04:21:28 KST,1515,21.25,67.16,1014.51,0,1,1,,,,
2020-09-13 04:26:30 KST,1516,21.15,67.20,1014.54,1,3,4,,,,
2020-09-13 04:31:31 KST,1517,21.07,67.43,1014.61,1,1,1,,,,
2020-09-13 04:36:33 KST,1518,21.06,66.99,1014.67,0,1,1,,,,
2020-09-13 04:41:34 KST,1519,21.07,66.99,1014.66,1,2,2,,,,
2020-09-13 04:46:36 KST,1520,21.13,66.98,1014.71,1,1,3,,,,
2020-09-13 04:51:37 KST,1521,21.06,67.10,1014.73,1,3,3,,,,
2020-09-13 04:56:39 KST,1522,20.90,67.46,1014.70,1,1,1,,,,
2020-09-13 05:01:40 KST,1523,20.87,67.76,1014.67,1,1,2,,,,
2020-09-13 05:06:42 KST,1524,20.97,67.64,1014.68,1,2,2,,,,
2020-09-13 05:11:44 KST,1525,20.96,67.97,1014.67,0,2,2,,,,
2020-09-13 05:16:45 KST,1526,20.89,68.19,1014.66,1,1,2,,,,
2020-09-13 05:21:47 KST,1527,20.78,68.74,1014.71,1,2,2,,,,
2020-09-13 05:26:48 KST,1528,20.69,69.29,1014.68,2,4,4,,,,
2020-09-13 05:31:50 KST,1529,20.61,69.36,1014.64,1,2,4,,,,
2020-09-13 05:36:51 KST,1530,20.66,69.07,1014.67,1,2,3,,,,
2020-09-13 05:41:53 KST,1531,20.67,69.28,1014.62,1,1,2,,,,
2020-09-13 05:46:54 KST,1532,20.70,69.15,1014.63,1,2,2,,,,
2020-09-13 05:51:56 KST,1533,20.73,69.36,1014.64,0,1,1,,,,
2020-09-13 05:56:58 KST,1534,20.68,69.28,1014.62,1,2,2,,,,
2020-09-13 06:01:59 KST,1535,20.65,69.84,1014.67,1,3,3,,,,
2020-09-13 06:07:01 KST,1536,20.57,69.80,1014.67,1,2,3,,,,
2020-09-13 06:12:02 KST,1537,20.51,70.11,1014.72,2,3,5,,,,
2020-09-13 06:17:04 KST,1538,20.48,69.98,1014.73,1,1,2,,,,
2020-09-13 06:22:05 KST,1539,20.47,70.37,1014.79,1,1,2,,,,
2020-09-13 06:27:07 KST,1540,20.40,70.48,1014.79,0,1,2,,,,
2020-09-13 06:32:09 KST,1541,20.44,70.48,1014.78,1,2,3,,,,
2020-09-13 06:37:10 KST,1542,20.47,69.64,1014.84,1,3,3,,,,
2020-09-13 06:42:12 KST,1543,20.31,69.95,1014.74,1,2,2,,,,
2020-09-13 06:47:13 KST,1544,20.43,70.00,1014.73,1,1,1,,,,
2020-09-13 06:52:15 KST,1545,20.67,69.66,1014.72,6,10,11,,,,
2020-09-13 06:57:16 KST,1546,20.71,68.41,1014.66,1,2,2,,,,
2020-09-13 07:02:18 KST,1547,20.69,68.42,1014.69,0,0,0,,,,
2020-09-13 07:07:20 KST,1548,20.94,67.32,1014.70,1,4,5,,,,
2020-09-13 07:12:21 KST,1549,20.94,66.55,1014.67,1,3,3,,,,
2020-09-13 07:17:23 KST,1550,20.90,66.20,1014.68,1,3,4,,,,
2020-09-13 07:22:24 KST,1551,20.83,66.58,1014.68,0,1,1,,,,
2020-09-13 07:27:26 KST,1552,20.87,65.80,1014.73,1,2,3,,,,
2020-09-13 07:32:27 KST,1553,20.86,65.70,1014.74,1,1,1,,,,
2020-09-13 07:37:29 KST,1554,20.90,65.23,1014.72,0,0,2,,,,
2020-09-13 07:42:30 KST,1555,20.90,65.22,1014.74,1,1,2,,,,
2020-09-13 07:47:32 KST,1556,20.89,65.63,1014.74,1,2,2,,,,
2020-09-13 07:52:33 KST,1557,21.01,65.24,1014.71,1,2,2,,,,
2020-09-13 07:57:35 KST,1558,21.23,64.69,1014.76,0,0,0,,,,
2020-09-13 08:02:37 KST,1559,21.25,63.43,1014.79,0,0,0,,,,
2020-09-13 08:07:38 KST,1560,21.34,63.55,1014.76,0,1,2,,,,
2020-09-13 08:12:40 KST,1561,21.45,63.20,1014.74,0,1,1,,,,
2020-09-13 08:17:41 KST,1562,21.60,62.06,1014.72,0,0,1,,,,
2020-09-13 08:22:43 KST,1563,21.73,62.01,1014.65,0,0,0,,,,
2020-09-13 08:27:44 KST,1564,21.77,61.52,1014.60,0,0,0,,,,
2020-09-13 08:32:46 KST,1565,21.84,61.53,1014.55,0,1,2,,,,
2020-09-13 08:37:47 KST,1566,21.90,61.87,1014.47,0,0,0,,,,
2020-09-13 08:42:49 KST,1567,22.05,61.95,1014.42,1,2,2,,,,
2020-09-13 08:47:50 KST,1568,22.17,61.68,1014.48,0,0,1,,,,
2020-09-13 08:52:52 KST,1569,22.32,62.87,1014.46,0,0,1,,,,
2020-09-13 08:57:53 KST,1570,22.50,60.56,1014.49,0,1,2,,,,
2020-09-13 09:02:55 KST,1571,22.78,59.71,1014.44,1,3,3,,,,
2020-09-13 09:07:56 KST,1572,23.10,58.95,1014.52,0,0,0,,,,
2020-09-13 09:12:58 KST,1573,23.27,59.04,1014.53,1,2,2,,,,
2020-09-13 09:17:59 KST,1574,23.23,59.02,1014.53,1,2,2,,,,
2020-09-13 09:23:00 KST,1575,23.37,58.57,1014.51,0,0,0,,,,
2020-09-13 09:28:02 KST,1576,23.58,57.61,1014.53,0,1,2,,,,
2020-09-13 09:33:03 KST,1577,23.60,57.67,1014.51,0,1,1,,,,
2020-09-13 09:38:05 KST,1578,23.66,58.81,1014.47,0,1,3,,,,
2020-09-13 09:43:06 KST,1579,23.87,57.32,1014.45,1,3,4,,,,
2020-09-13 09:48:07 KST,1580,23.98,57.32,1014.46,0,1,1,,,,
2020-09-13 09:53:09 KST,1581,24.17,55.94,1014.42,0,0,0,,,,
2020-09-13 09:58:10 KST,1582,24.38,55.48,1014.44,0,0,0,,,,
2020-09-13 10:03:12 KST,1583,24.22,55.62,1014.40,0,1,1,,,,
2020-09-13 10:08:14 KST,1584,24.42,53.53,1014.34,0,0,0,,,,
2020-09-13 10:13:15 KST,1585,24.51,53.38,1014.34,0,0,0,,,,
2020-09-13 10:18:17 KST,1586,24.64,53.35,1014.31,0,0,0,,,,
2020-09-13 10:23:19 KST,1587,24.74,52.30,1014.28,0,0,0,,,,
2020-09-13 10:28:21 KST,1588,24.97,51.41,1014.23,0,0,0,,,,
2020-09-13 10:33:22 KST,1589,25.22,51.50,1014.08,0,0,0,,,,
2020-09-13 10:38:24 KST,1590,25.35,51.71,1013.97,0,1,2,,,,
2020-09-13 10:43:25 KST,1591,25.51,51.82,1013.86,0,0,0,,,,
2020-09-13 10:48:26 KST,1592,25.56,50.76,1013.87,0,0,0,,,,
2020-09-13 10:53:27 KST,1593,25.53,51.35,1013.91,0,0,1,,,,
2020-09-13 10:58:29 KST,1594,25.60,50.25,1013.81,0,0,0,,,,
2020-09-13 11:03:31 KST,1595,25.75,50.71,1013.77,12,22,24,,,,
2020-09-13 11:08:32 KST,1596,25.88,50.03,1013.75,0,0,0,,,,
2020-09-13 11:13:34 KST,1597,26.02,49.53,1013.74,0,0,0,,,,
2020-09-13 11:18:35 KST,1598,26.12,50.85,1013.55,0,1,2,,,,
2020-09-13 11:23:36 KST,1599,26.28,49.68,1013.48,0,0,0,,,,
2020-09-13 11:28:38 KST,1600,26.43,49.08,1013.38,0,0,1,,,,
2020-09-13 11:33:39 KST,1601,26.47,48.95,1013.28,0,0,0,,,,
2020-09-13 11:38:41 KST,1602,26.42,48.71,1013.28,0,0,1,,,,
2020-09-13 11:43:42 KST,1603,26.57,49.60,1013.18,0,0,1,,,,
2020-09-13 11:48:43 KST,1604,26.80,49.01,1013.16,0,0,0,,,,
2020-09-13 11:53:45 KST,1605,26.66,49.32,1013.10,0,0,0,,,,
2020-09-13 11:58:46 KST,1606,26.41,50.03,1012.99,0,0,0,,,,
2020-09-13 12:03:48 KST,1607,26.54,50.73,1012.93,0,1,2,,,,
2020-09-13 12:08:49 KST,1608,26.75,50.14,1012.86,0,1,1,,,,
2020-09-13 12:13:50 KST,1609,27.01,49.24,1012.73,1,2,2,,,,
2020-09-13 12:18:52 KST,1610,27.23,49.44,1012.66,0,1,1,,,,
2020-09-13 12:23:54 KST,1611,27.29,49.05,1012.65,0,0,0,,,,
2020-09-13 12:28:55 KST,1612,27.30,49.28,1012.58,0,0,0,,,,
2020-09-13 12:33:56 KST,1613,27.46,48.85,1012.54,0,0,0,,,,
2020-09-13 12:38:58 KST,1614,27.68,48.14,1012.53,0,1,1,,,,
2020-09-13 12:43:59 KST,1615,27.72,47.74,1012.52,0,1,1,,,,
2020-09-13 12:49:00 KST,1616,27.80,48.13,1012.44,0,0,1,,,,
2020-09-13 12:54:02 KST,1617,28.07,46.89,1012.39,0,1,1,,,,
2020-09-13 12:59:03 KST,1618,27.94,47.25,1012.32,0,0,1,,,,
2020-09-13 13:04:04 KST,1619,28.17,46.41,1012.32,0,0,0,,,,
2020-09-13 13:09:06 KST,1620,28.08,46.57,1012.32,0,1,1,,,,
2020-09-13 13:14:07 KST,1621,28.08,46.40,1012.29,0,1,1,,,,
2020-09-13 13:19:08 KST,1622,28.15,46.30,1012.22,0,0,0,,,,
2020-09-13 13:24:10 KST,1623,28.27,46.14,1012.12,0,0,1,,,,
2020-09-13 13:29:12 KST,1624,28.24,46.02,1012.08,0,0,0,,,,
2020-09-13 13:34:13 KST,1625,28.21,46.66,1012.11,1,2,2,,,,
2020-09-13 13:39:14 KST,1626,28.31,46.38,1012.00,0,0,0,,,,
2020-09-13 13:44:16 KST,1627,28.61,45.52,1012.00,0,1,2,,,,
2020-09-13 13:49:17 KST,1628,28.78,45.36,1012.01,1,2,3,,,,
2020-09-13 13:54:19 KST,1629,28.82,45.59,1011.93,0,1,1,,,,
2020-09-13 13:59:21 KST,1630,28.79,45.14,1011.95,0,1,2,,,,
2020-09-13 14:04:22 KST,1631,28.85,45.45,1011.87,0,0,0,,,,
2020-09-13 14:09:23 KST,1632,28.80,45.39,1011.84,0,0,0,,,,
2020-09-13 14:14:25 KST,1633,28.54,46.20,1011.76,0,1,1,,,,
2020-09-13 14:19:26 KST,1634,28.56,45.83,1011.82,0,0,1,,,,
2020-09-13 14:24:27 KST,1635,28.64,45.98,1011.83,0,1,1,,,,
2020-09-13 14:29:28 KST,1636,28.49,46.51,1011.77,0,0,0,,,,
2020-09-13 14:34:30 KST,1637,28.18,47.33,1011.71,0,0,0,,,,
2020-09-13 14:39:31 KST,1638,27.99,47.48,1011.65,1,1,1,,,,
2020-09-13 14:44:32 KST,1639,27.87,48.04,1011.61,0,0,1,,,,
2020-09-13 14:49:35 KST,1640,27.73,48.24,1011.62,0,2,2,,,,
2020-09-13 14:54:36 KST,1641,27.56,48.74,1011.56,0,0,0,,,,
2020-09-13 14:59:37 KST,1642,27.55,49.06,1011.50,1,2,2,,,,
2020-09-13 15:04:39 KST,1643,27.80,48.46,1011.52,0,0,0,,,,
2020-09-13 15:09:40 KST,1644,28.15,48.02,1011.49,0,0,0,,,,
2020-09-13 15:14:41 KST,1645,28.28,47.22,1011.48,0,1,1,,,,
2020-09-13 15:19:43 KST,1646,28.43,46.50,1011.48,0,1,1,,,,
2020-09-13 15:24:44 KST,1647,28.57,46.69,1011.45,1,2,2,,,,
2020-09-13 15:29:45 KST,1648,28.58,47.11,1011.41,1,1,2,,,,
2020-09-13 15:34:47 KST,1649,28.59,46.71,1011.36,1,1,1,,,,
2020-09-13 15:39:48 KST,1650,28.55,46.52,1011.35,0,1,1,,,,
2020-09-13 15:44:50 KST,1651,28.43,47.31,1011.46,1,1,2,,,,
2020-09-13 15:49:51 KST,1652,28.34,47.34,1011.41,1,2,2,,,,
2020-09-13 15:54:52 KST,1653,28.31,47.43,1011.38,1,2,2,,,,
2020-09-13 15:59:53 KST,1654,28.09,47.82,1011.35,0,1,1,,,,
2020-09-13 16:04:55 KST,1655,28.01,48.23,1011.34,0,0,0,,,,
2020-09-13 16:09:56 KST,1656,27.97,48.36,1011.35,1,2,2,,,,
2020-09-13 16:14:57 KST,1657,27.93,48.71,1011.26,1,2,2,,,,
2020-09-13 16:19:59 KST,1658,27.98,48.30,1011.28,2,3,3,,,,
2020-09-13 16:25:00 KST,1659,27.86,48.39,1011.30,1,2,2,,,,
2020-09-13 16:30:02 KST,1660,27.80,48.37,1011.30,1,3,3,,,,
2020-09-13 16:35:03 KST,1661,27.91,48.34,1011.29,3,5,5,,,,
2020-09-13 16:40:04 KST,1662,28.03,47.67,1011.29,2,4,4,,,,
2020-09-13 16:45:06 KST,1663,28.00,47.83,1011.27,2,3,3,,,,
2020-09-13 16:50:07 KST,1664,28.03,47.89,1011.26,3,5,6,,,,
2020-09-13 16:55:09 KST,1665,28.10,47.66,1011.25,4,6,6,,,,
2020-09-13 17:00:10 KST,1666,27.99,47.61,1011.18,3,6,7,,,,
2020-09-13 17:05:12 KST,1667,27.98,47.66,1011.26,3,6,6,,,,
2020-09-13 17:10:14 KST,1668,27.96,48.13,1011.25,3,5,6,,,,
2020-09-13 17:15:15 KST,1669,27.97,48.12,1011.28,3,4,4,,,,
2020-09-13 17:20:16 KST,1670,27.91,48.26,1011.32,4,7,7,,,,
2020-09-13 17:25:18 KST,1671,27.78,48.61,1011.33,3,5,6,,,,
2020-09-13 17:30:19 KST,1672,27.72,48.91,1011.30,5,5,6,,,,
2020-09-13 17:35:20 KST,1673,27.67,49.33,1011.31,5,7,8,,,,
2020-09-13 17:40:22 KST,1674,27.59,49.20,1011.36,5,6,7,,,,
2020-09-13 17:45:23 KST,1675,27.60,49.46,1011.40,3,5,5,,,,
2020-09-13 17:50:25 KST,1676,27.61,49.76,1011.36,2,3,3,,,,
2020-09-13 17:55:26 KST,1677,27.50,50.32,1011.36,3,4,4,,,,
2020-09-13 18:00:28 KST,1678,27.35,50.98,1011.31,4,7,9,,,,
2020-09-13 18:05:29 KST,1679,27.22,51.44,1011.33,5,8,8,,,,
2020-09-13 18:10:31 KST,1680,27.01,51.93,1011.33,4,6,7,,,,
2020-09-13 18:15:32 KST,1681,26.93,52.34,1011.38,4,7,7,,,,
2020-09-13 18:20:34 KST,1682,26.85,52.46,1011.43,5,7,7,,,,
2020-09-13 18:25:36 KST,1683,26.74,52.38,1011.45,4,7,8,,,,
2020-09-13 18:30:38 KST,1684,26.64,52.98,1011.48,5,7,9,,,,
